file,x1,x2,y1,y2,mask,date,start_time,frame no,quadrant,true_mask
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15529_3,1219,1344,801,1011,1,20210614,154716,15529,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15529_3,13,33,248,276,0,20210614,154716,15529,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210618_151458_3044_1,951,1007,0,46,1,20210618,151458,3044,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11239_1,1878,1906,23,63,0,20210526,182313,11239,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11239_1,1725,1741,1,20,0,20210526,182313,11239,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2923_1,1087,1174,373,485,1,20210526,163653,2923,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2923_1,1848,1876,6,45,0,20210526,163653,2923,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_6359_1,801,830,258,296,0,20210614,154716,6359,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15649_1,1032,1096,381,462,1,20210614,154716,15649,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15649_1,234,348,512,652,0,20210614,154716,15649,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15649_1,863,932,550,631,0,20210614,154716,15649,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15649_1,1456,1499,267,325,1,20210614,154716,15649,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12331_1,1277,1346,239,321,1,20210526,182313,12331,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12331_1,828,904,245,346,1,20210526,182313,12331,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2589_1,1503,1546,127,186,1,20210526,163653,2589,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_12049_1,1625,1652,277,311,0,20210614,154716,12049,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_6360_4,673,724,889,958,1,20210614,154716,6360,4,2
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15282_3,1008,1127,753,930,0,20210614,154716,15282,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11284_1,1521,1545,48,78,0,20210526,182313,11284,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11284_1,1520,1560,120,186,1,20210526,182313,11284,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2938_1,490,614,642,795,1,20210526,163653,2938,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2938_1,1751,1780,34,74,0,20210526,163653,2938,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_3288_1,1446,1483,66,117,0,20210526,163653,3288,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_3288_1,1379,1415,116,172,0,20210526,163653,3288,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_12189_3,1305,1354,347,399,1,20210614,154716,12189,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_12189_3,1447,1520,427,498,1,20210614,154716,12189,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_3154_3,1822,1890,392,468,1,20210614,154716,3154,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_10963_3,749,774,235,264,0,20210614,154716,10963,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_10963_3,1063,1088,225,252,0,20210614,154716,10963,3,2
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_3139_3,923,944,231,255,0,20210614,154716,3139,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_17004_1,1648,1678,220,256,0,20210614,154716,17004,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2983_1,1157,1207,192,255,1,20210526,163653,2983,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2983_1,1437,1481,90,156,1,20210526,163653,2983,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2619_1,962,1018,298,375,1,20210526,163653,2619,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2619_1,1110,1155,291,355,0,20210526,163653,2619,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15574_1,1592,1618,275,315,0,20210614,154716,15574,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15574_1,1669,1692,251,283,0,20210614,154716,15574,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15574_1,1782,1808,283,321,0,20210614,154716,15574,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2151_1,1566,1603,75,118,0,20210526,163653,2151,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_170716_1191_1,1288,1332,187,244,1,20210526,170716,1191,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_170716_1191_1,1524,1573,159,226,1,20210526,170716,1191,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11056_1,226,317,390,467,1,20210526,182313,11056,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_8463_1,1838,1850,194,211,0,20210614,154716,8463,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12770_1,433,536,177,299,1,20210526,182313,12770,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12770_1,963,1034,257,348,1,20210526,182313,12770,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11344_1,697,741,204,256,1,20210526,182313,11344,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15090_1,1833,1880,335,391,0,20210614,154716,15090,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15409_3,1300,1483,792,1047,1,20210614,154716,15409,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_2454_1,1787,1803,229,252,0,20210614,154716,2454,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11269_1,1606,1627,30,58,0,20210526,182313,11269,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11269_1,1693,1733,81,143,1,20210526,182313,11269,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2574_1,1647,1684,81,132,0,20210526,163653,2574,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2574_1,1763,1796,67,112,0,20210526,163653,2574,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2574_1,1443,1484,38,94,0,20210526,163653,2574,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_1753_1,1846,1879,23,69,0,20210526,163653,1753,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12433_1,1471,1499,91,129,0,20210526,182313,12433,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15105_1,1867,1912,401,483,0,20210614,154716,15105,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11011_1,1714,1740,15,46,0,20210526,182313,11011,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_17059_1,1425,1473,266,326,1,20210614,154716,17059,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_17059_1,1118,1167,270,332,0,20210614,154716,17059,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_12109_1,1050,1109,384,454,1,20210614,154716,12109,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_3521_1,906,974,315,412,0,20210526,163653,3521,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12800_1,1764,1808,71,136,1,20210526,182313,12800,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_2529_1,1424,1451,297,334,0,20210614,154716,2529,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2908_3,16,37,0,21,0,20210526,163653,2908,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_3505_4,1266,1327,715,798,0,20210526,163653,3505,4,2
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_1768_1,1721,1758,64,111,0,20210526,163653,1768,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_2469_1,1755,1775,237,266,0,20210614,154716,2469,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15619_1,1485,1533,364,434,1,20210614,154716,15619,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15619_1,1113,1162,348,412,0,20210614,154716,15619,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15619_1,1425,1463,315,367,0,20210614,154716,15619,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15619_1,1693,1722,231,267,0,20210614,154716,15619,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11299_1,1379,1405,78,112,0,20210526,182313,11299,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11299_1,1270,1322,178,256,1,20210526,182313,11299,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_12509_1,449,517,410,492,1,20210614,154716,12509,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_13351_3,653,671,179,203,0,20210614,154716,13351,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15589_1,1607,1633,270,306,1,20210614,154716,15589,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15589_1,1465,1498,292,340,0,20210614,154716,15589,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15589_1,1714,1747,305,355,0,20210614,154716,15589,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2692_1,1369,1417,159,216,0,20210526,163653,2692,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_13033_1,1665,1695,4,51,0,20210526,182313,13033,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_13033_1,1798,1831,25,58,0,20210526,182313,13033,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15559_3,1268,1504,831,1060,0,20210614,154716,15559,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11041_1,1053,1098,170,227,1,20210526,182313,11041,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_8499_1,1743,1762,205,231,0,20210614,154716,8499,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_1232_1,1474,1510,160,205,0,20210526,163653,1232,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15544_3,1302,1520,831,1055,0,20210614,154716,15544,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_6329_1,1158,1180,244,272,0,20210614,154716,6329,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_170716_1401_1,936,990,143,225,1,20210526,170716,1401,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_8589_1,1505,1537,241,283,0,20210614,154716,8589,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_2484_1,1702,1724,244,275,0,20210614,154716,2484,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_2484_1,1322,1364,331,366,0,20210614,154716,2484,1,2
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_13048_1,1666,1704,73,110,0,20210526,182313,13048,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_13048_1,1520,1557,33,85,0,20210526,182313,13048,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2878_1,1629,1668,124,175,0,20210526,163653,2878,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2878_1,1824,1862,102,153,0,20210526,163653,2878,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210618_151458_3074_1,82,197,94,240,0,20210618,151458,3074,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_8529_1,1669,1689,217,242,0,20210614,154716,8529,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_8665_1,834,884,323,402,1,20210614,154716,8665,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_12449_1,1418,1448,284,325,0,20210614,154716,12449,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_12494_1,855,906,354,420,1,20210614,154716,12494,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2863_3,1,37,57,107,0,20210526,163653,2863,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_13094_1,1006,1080,192,284,1,20210526,182313,13094,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_13094_1,669,738,193,291,1,20210526,182313,13094,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15544_1,1797,1816,237,263,0,20210614,154716,15544,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15544_1,1739,1759,242,271,0,20210614,154716,15544,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210618_151458_7832_1,198,328,157,325,1,20210618,151458,7832,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_1813_1,1031,1096,295,383,1,20210526,163653,1813,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_1798_1,1364,1412,177,245,1,20210526,163653,1798,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_13078_1,1077,1131,118,195,1,20210526,182313,13078,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_13078_1,1349,1392,110,177,1,20210526,182313,13078,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_8574_1,1568,1595,238,272,0,20210614,154716,8574,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_425_1,1090,1123,128,175,0,20210526,182313,425,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_425_1,1660,1700,16,72,1,20210526,182313,425,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_6344_1,992,1018,246,280,0,20210614,154716,6344,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_170716_1176_1,1663,1730,229,329,1,20210526,170716,1176,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_170716_1176_1,1734,1787,79,147,1,20210526,170716,1176,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_170716_1176_1,1562,1599,121,167,0,20210526,170716,1176,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2136_1,1728,1756,36,70,0,20210526,163653,2136,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11359_1,320,366,288,341,1,20210526,182313,11359,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_8680_1,404,477,371,461,1,20210614,154716,8680,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_8680_1,394,439,333,403,0,20210614,154716,8680,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2634_1,621,688,462,562,0,20210526,163653,2634,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2634_1,453,532,471,563,0,20210526,163653,2634,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12463_1,1170,1211,167,223,1,20210526,182313,12463,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_12094_1,1259,1300,345,397,1,20210614,154716,12094,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210618_151458_17235_1,1270,1311,11,56,0,20210618,151458,17235,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_8499_3,1143,1192,264,317,1,20210614,154716,8499,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_8463_3,664,681,196,215,0,20210614,154716,8463,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_2514_1,1535,1558,274,306,0,20210614,154716,2514,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15529_1,1844,1862,224,247,0,20210614,154716,15529,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_6299_1,1393,1412,222,247,0,20210614,154716,6299,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_6284_1,1466,1480,212,231,0,20210614,154716,6284,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210618_151458_1329_1,1186,1257,127,232,0,20210618,151458,1329,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210618_151458_1329_1,649,733,25,147,1,20210618,151458,1329,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_3013_1,197,291,459,571,1,20210526,163653,3013,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_3013_1,693,775,292,397,0,20210526,163653,3013,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_12124_1,703,773,486,553,1,20210614,154716,12124,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_410_1,1489,1514,41,76,0,20210526,182313,410,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_410_1,1753,1782,15,60,0,20210526,182313,410,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12448_1,1345,1381,127,176,0,20210526,182313,12448,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_11569_3,1563,1625,302,372,1,20210614,154716,11569,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11653_1,1046,1123,189,281,1,20210526,182313,11653,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_13644_3,902,934,200,243,0,20210614,154716,13644,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2677_1,1742,1774,54,91,0,20210526,163653,2677,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15559_1,1728,1751,235,266,0,20210614,154716,15559,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15559_1,1678,1702,257,292,0,20210614,154716,15559,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_3333_1,184,280,459,573,1,20210526,163653,3333,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_3333_1,257,342,391,491,1,20210526,163653,3333,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_8559_1,1628,1653,230,265,0,20210614,154716,8559,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12785_3,49,82,1,46,0,20210526,182313,12785,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2181_1,960,1023,231,299,1,20210526,163653,2181,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15030_3,153,177,239,265,0,20210614,154716,15030,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12740_1,1619,1657,103,156,0,20210526,182313,12740,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_3460_1,1773,1809,29,83,0,20210526,163653,3460,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_3460_1,1597,1635,54,100,0,20210526,163653,3460,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12388_1,1762,1784,13,41,0,20210526,182313,12388,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_170716_1161_1,1715,1745,74,111,0,20210526,170716,1161,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210618_151458_14230_1,488,553,154,247,1,20210618,151458,14230,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210618_151458_14230_1,211,284,141,229,0,20210618,151458,14230,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_11584_3,965,994,333,365,0,20210614,154716,11584,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_16252_3,709,727,236,257,0,20210614,154716,16252,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_13063_1,1337,1379,67,132,1,20210526,182313,13063,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_13063_1,1556,1605,76,136,1,20210526,182313,13063,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_6360_1,785,811,257,293,0,20210614,154716,6360,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2863_1,1755,1783,78,113,0,20210526,163653,2863,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_16268_3,848,874,268,298,0,20210614,154716,16268,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_16268_3,1251,1293,313,357,0,20210614,154716,16268,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_1602_1,1152,1204,153,217,0,20210526,163653,1602,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_16283_3,1178,1219,351,398,1,20210614,154716,16283,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210618_151458_3059_1,1053,1103,49,115,0,20210618,151458,3059,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_494_1,1697,1739,196,268,1,20210526,163653,494,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11683_1,7,139,476,634,1,20210526,182313,11683,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_12434_1,1540,1564,265,297,0,20210614,154716,12434,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_12079_1,1400,1436,317,364,0,20210614,154716,12079,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_3303_1,1140,1184,194,258,0,20210526,163653,3303,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15694_1,229,351,543,679,0,20210614,154716,15694,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2848_3,83,113,28,72,0,20210526,163653,2848,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15346_3,1273,1429,850,1056,1,20210614,154716,15346,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15060_3,48,78,268,305,0,20210614,154716,15060,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11026_1,1472,1504,67,110,0,20210526,182313,11026,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_2544_3,358,380,269,303,0,20210614,154716,2544,3,2
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_12034_1,1695,1721,270,299,0,20210614,154716,12034,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11329_1,134,238,461,603,1,20210526,182313,11329,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11329_1,968,1001,149,193,0,20210526,182313,11329,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15679_2,1586,1738,952,1070,1,20210614,154716,15679,2,2
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2968_1,1418,1459,120,174,0,20210526,163653,2968,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2968_1,1634,1670,42,91,0,20210526,163653,2968,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2166_1,1357,1401,132,185,1,20210526,163653,2166,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_165204_9566_1,557,634,470,581,1,20210526,165204,9566,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_165204_9566_1,81,191,258,364,1,20210526,165204,9566,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_17032_1,1453,1491,243,291,0,20210614,154716,17032,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_17032_1,1633,1668,244,289,0,20210614,154716,17032,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12027_1,684,762,290,390,1,20210526,182313,12027,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15120_3,127,210,489,582,0,20210614,154716,15120,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_1783_1,1565,1611,111,174,1,20210526,163653,1783,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_1217_1,1814,1842,46,79,0,20210526,163653,1217,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12493_1,599,655,292,362,1,20210526,182313,12493,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15318_3,1102,1322,739,995,0,20210614,154716,15318,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15318_3,355,380,273,307,0,20210614,154716,15318,3,2
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_3318_1,757,814,293,369,1,20210526,163653,3318,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_3318_1,875,927,232,313,1,20210526,163653,3318,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11967_1,1737,1768,42,83,0,20210526,182313,11967,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_1572_1,1511,1548,51,99,0,20210526,163653,1572,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_440_1,351,400,293,363,1,20210526,182313,440,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_440_1,1494,1543,51,126,1,20210526,182313,440,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2893_1,1678,1732,144,214,1,20210526,163653,2893,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2893_1,1464,1508,195,249,1,20210526,163653,2893,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_470_1,602,693,267,403,1,20210526,182313,470,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15634_1,1255,1306,340,403,1,20210614,154716,15634,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15634_1,819,886,403,492,1,20210614,154716,15634,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15634_1,1591,1634,257,308,1,20210614,154716,15634,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15634_1,1259,1324,438,521,1,20210614,154716,15634,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15664_1,608,693,472,584,1,20210614,154716,15664,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15664_1,1252,1307,289,365,0,20210614,154716,15664,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11314_1,1183,1213,112,150,0,20210526,182313,11314,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11314_1,874,943,283,398,1,20210526,182313,11314,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11254_1,1807,1839,48,95,0,20210526,182313,11254,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11254_1,1665,1684,11,37,0,20210526,182313,11254,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11254_1,1819,1842,100,130,0,20210526,182313,11254,1,2
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15135_4,704,750,82,137,1,20210614,154716,15135,4,2
park-tests/converted/converted_FRAMES_NO_MASK/20210526_170716_1146_3,70,106,3,51,0,20210526,170716,1146,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_3520_1,938,1015,310,411,1,20210526,163653,3520,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_3520_1,388,478,378,450,1,20210526,163653,3520,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2953_1,1615,1649,69,114,0,20210526,163653,2953,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2953_1,1781,1811,0,45,0,20210526,163653,2953,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210618_151458_10604_1,33,115,135,216,1,20210618,151458,10604,1,1
